week,season_year,month,drive_id,uarter,time,pos_team,def_team,home,pos_division,def_division,yardline,down,yards_to_go,play_type,play_direction,yards,game_time
12,2015,11,7,2,3373,PIT,SEA,0,AFC-NORTH,NFC-WEST,65,3,1,0,center,2,Regular
12,2015,11,7,2,3331,PIT,SEA,0,AFC-NORTH,NFC-WEST,68,1,10,1,deep right,0,Regular
12,2015,11,7,2,3294,PIT,SEA,0,AFC-NORTH,NFC-WEST,73,2,5,1,short right,19,Regular
12,2015,11,7,2,3268,PIT,SEA,0,AFC-NORTH,NFC-WEST,94,1,10,0,left guard,3,Regular
12,2015,11,7,2,3227,PIT,SEA,0,AFC-NORTH,NFC-WEST,97,2,7,0,left tackle,11,Regular
12,2015,11,8,2,3215,SEA,PIT,1,NFC-WEST,AFC-NORTH,7,1,10,0,center,1,Regular
12,2015,11,8,2,3176,SEA,PIT,1,NFC-WEST,AFC-NORTH,8,2,9,1,Sack,-1,Regular
12,2015,11,8,2,3135,SEA,PIT,1,NFC-WEST,AFC-NORTH,7,3,10,1,short right,18,Regular
12,2015,11,8,2,3092,SEA,PIT,1,NFC-WEST,AFC-NORTH,27,2,10,1,short left,0,Regular
12,2015,11,8,2,3056,SEA,PIT,1,NFC-WEST,AFC-NORTH,27,3,10,1,short middle,18,Regular
12,2015,11,8,2,3017,SEA,PIT,1,NFC-WEST,AFC-NORTH,56,1,10,1,short right,3,Regular
12,2015,11,8,2,2983,SEA,PIT,1,NFC-WEST,AFC-NORTH,59,2,7,0,left tackle,-3,Regular
12,2015,11,8,2,2916,SEA,PIT,1,NFC-WEST,AFC-NORTH,40,3,16,1,deep left,22,Regular
12,2015,11,8,2,2875,SEA,PIT,1,NFC-WEST,AFC-NORTH,73,1,10,1,short right,21,Regular
12,2015,11,8,2,2834,SEA,PIT,1,NFC-WEST,AFC-NORTH,96,1,10,1,short right,12,Regular
12,2015,11,9,2,2830,PIT,SEA,0,AFC-NORTH,NFC-WEST,13,1,10,1,short left,0,Regular
12,2015,11,9,2,2826,PIT,SEA,0,AFC-NORTH,NFC-WEST,13,2,10,1,short right,9,Regular
12,2015,11,9,2,2820,PIT,SEA,0,AFC-NORTH,NFC-WEST,22,3,1,0,center,2,Regular
12,2015,11,9,2,2790,PIT,SEA,0,AFC-NORTH,NFC-WEST,25,1,10,1,deep left,0,Regular
12,2015,11,9,2,2782,PIT,SEA,0,AFC-NORTH,NFC-WEST,25,2,10,1,short right,13,Regular
12,2015,11,9,2,2776,PIT,SEA,0,AFC-NORTH,NFC-WEST,39,1,10,1,deep left,41,Regular
12,2015,11,9,2,2765,PIT,SEA,0,AFC-NORTH,NFC-WEST,93,1,10,1,short right,9,Regular
12,2015,11,9,2,2761,PIT,SEA,0,AFC-NORTH,NFC-WEST,53,2,1,0,center,6,Regular
12,2015,11,10,2,2756,SEA,PIT,1,NFC-WEST,AFC-NORTH,13,1,10,1,short left,8,Regular
12,2015,11,10,2,2722,SEA,PIT,1,NFC-WEST,AFC-NORTH,10,3,12,1,short left,6,Regular
12,2015,11,12,3,2692,SEA,PIT,1,NFC-WEST,AFC-NORTH,57,1,10,0,right tackle,6,Regular
12,2015,11,12,3,2655,SEA,PIT,1,NFC-WEST,AFC-NORTH,63,2,4,0,right guard,0,Regular
12,2015,11,12,3,2612,SEA,PIT,1,NFC-WEST,AFC-NORTH,63,3,4,1,short right,-1,Regular
12,2015,11,13,3,2569,PIT,SEA,0,AFC-NORTH,NFC-WEST,7,1,10,1,Sack,-2,Regular
12,2015,11,13,3,2529,PIT,SEA,0,AFC-NORTH,NFC-WEST,5,2,12,1,short right,17,Regular
12,2015,11,13,3,2493,PIT,SEA,0,AFC-NORTH,NFC-WEST,24,1,10,1,short right,5,Regular
12,2015,11,13,3,2446,PIT,SEA,0,AFC-NORTH,NFC-WEST,29,2,5,1,Sack,-8,Regular
12,2015,11,13,3,2408,PIT,SEA,0,AFC-NORTH,NFC-WEST,20,3,13,1,short middle,15,Regular
12,2015,11,13,3,2369,PIT,SEA,0,AFC-NORTH,NFC-WEST,37,1,10,1,short left,7,Regular
12,2015,11,13,3,2332,PIT,SEA,0,AFC-NORTH,NFC-WEST,44,2,3,1,deep right,40,Regular
12,2015,11,13,3,2297,PIT,SEA,0,AFC-NORTH,NFC-WEST,97,1,10,0,right guard,3,Regular
12,2015,11,13,3,2252,PIT,SEA,0,AFC-NORTH,NFC-WEST,51,2,7,0,left guard,-2,Regular
12,2015,11,14,3,2145,SEA,PIT,1,NFC-WEST,AFC-NORTH,16,1,10,0,Scrambles,5,Regular
12,2015,11,14,3,2111,SEA,PIT,1,NFC-WEST,AFC-NORTH,21,2,5,0,right tackle,3,Regular
12,2015,11,14,3,2073,SEA,PIT,1,NFC-WEST,AFC-NORTH,25,3,2,1,short left,0,Regular
12,2015,11,15,3,2060,PIT,SEA,0,AFC-NORTH,NFC-WEST,18,1,10,1,short right,7,Regular
12,2015,11,16,3,2016,SEA,PIT,1,NFC-WEST,AFC-NORTH,69,1,10,1,deep left,36,Regular
12,2015,11,16,3,1984,SEA,PIT,1,NFC-WEST,AFC-NORTH,99,1,1,0,center,1,Regular
12,2015,11,17,3,1971,PIT,SEA,0,AFC-NORTH,NFC-WEST,20,1,10,1,short left,11,Regular
12,2015,11,17,3,1902,PIT,SEA,0,AFC-NORTH,NFC-WEST,21,1,20,1,short left,11,Regular
12,2015,11,17,3,1866,PIT,SEA,0,AFC-NORTH,NFC-WEST,33,2,9,1,short middle,8,Regular
12,2015,11,17,3,1825,PIT,SEA,0,AFC-NORTH,NFC-WEST,42,3,1,1,deep left,0,Regular
12,2015,11,18,3,1809,SEA,PIT,1,NFC-WEST,AFC-NORTH,26,1,10,0,left tackle,1,Regular
12,2015,11,18,4,1770,SEA,PIT,1,NFC-WEST,AFC-NORTH,31,3,5,1,short left,0,Regular
12,2015,11,20,4,1721,SEA,PIT,1,NFC-WEST,AFC-NORTH,83,1,10,1,deep right,0,Regular
12,2015,11,20,4,1716,SEA,PIT,1,NFC-WEST,AFC-NORTH,83,2,10,1,short middle,12,Regular
12,2015,11,20,4,1682,SEA,PIT,1,NFC-WEST,AFC-NORTH,96,1,10,0,right guard,3,Regular
12,2015,11,20,4,1641,SEA,PIT,1,NFC-WEST,AFC-NORTH,50,2,7,1,short middle,9,Regular
12,2015,11,21,4,1637,PIT,SEA,0,AFC-NORTH,NFC-WEST,13,1,10,1,short right,0,Regular
12,2015,11,21,4,1634,PIT,SEA,0,AFC-NORTH,NFC-WEST,13,2,10,1,short right,11,Regular
12,2015,11,21,4,1611,PIT,SEA,0,AFC-NORTH,NFC-WEST,25,1,10,1,deep middle,69,Regular
12,2015,11,22,4,1595,SEA,PIT,1,NFC-WEST,AFC-NORTH,20,1,10,0,Scrambles,10,Regular
12,2015,11,22,4,1556,SEA,PIT,1,NFC-WEST,AFC-NORTH,31,1,10,0,left tackle,0,Regular
12,2015,11,22,4,1519,SEA,PIT,1,NFC-WEST,AFC-NORTH,31,2,10,1,short right,16,Regular
12,2015,11,22,4,1475,SEA,PIT,1,NFC-WEST,AFC-NORTH,58,1,10,1,short right,13,Regular
12,2015,11,22,4,1434,SEA,PIT,1,NFC-WEST,AFC-NORTH,72,1,10,0,center,4,Regular
12,2015,11,22,4,1400,SEA,PIT,1,NFC-WEST,AFC-NORTH,76,2,6,1,deep right,30,Regular
12,2015,11,23,4,1387,PIT,SEA,0,AFC-NORTH,NFC-WEST,19,1,10,1,short right,0,Regular
12,2015,11,23,4,1384,PIT,SEA,0,AFC-NORTH,NFC-WEST,19,2,10,1,short left,13,Regular
12,2015,11,23,4,1342,PIT,SEA,0,AFC-NORTH,NFC-WEST,33,2,10,1,short right,0,Regular
12,2015,11,23,4,1333,PIT,SEA,0,AFC-NORTH,NFC-WEST,59,1,10,1,short left,-2,Regular
12,2015,11,23,4,1296,PIT,SEA,0,AFC-NORTH,NFC-WEST,57,2,12,1,short middle,0,Regular
12,2015,11,23,4,1291,PIT,SEA,0,AFC-NORTH,NFC-WEST,57,3,12,1,short right,14,Regular
12,2015,11,23,4,1245,PIT,SEA,0,AFC-NORTH,NFC-WEST,72,1,10,1,short middle,11,Regular
12,2015,11,23,4,1209,PIT,SEA,0,AFC-NORTH,NFC-WEST,84,1,10,1,short middle,7,Regular
12,2015,11,23,4,1172,PIT,SEA,0,AFC-NORTH,NFC-WEST,92,2,3,1,short middle,6,Regular
12,2015,11,23,4,1135,PIT,SEA,0,AFC-NORTH,NFC-WEST,98,1,10,1,short left,0,Regular
12,2015,11,23,4,1127,PIT,SEA,0,AFC-NORTH,NFC-WEST,98,2,10,1,short right,0,Regular
12,2015,11,23,4,1123,PIT,SEA,0,AFC-NORTH,NFC-WEST,98,3,10,0,left guard,7,Regular
12,2015,11,24,4,1080,SEA,PIT,1,NFC-WEST,AFC-NORTH,13,1,10,0,right tackle,3,Regular
12,2015,11,24,4,1034,SEA,PIT,1,NFC-WEST,AFC-NORTH,13,3,10,1,short right,80,Regular
12,2015,11,25,4,1017,PIT,SEA,0,AFC-NORTH,NFC-WEST,10,1,10,1,short left,0,Regular
12,2015,11,25,4,1014,PIT,SEA,0,AFC-NORTH,NFC-WEST,10,2,10,1,short left,34,Regular
12,2015,11,26,4,997,SEA,PIT,1,NFC-WEST,AFC-NORTH,48,1,10,0,right tackle,3,Regular
12,2015,11,26,4,992,SEA,PIT,1,NFC-WEST,AFC-NORTH,2,2,7,0,right tackle,6,Regular
12,2015,11,26,4,984,SEA,PIT,1,NFC-WEST,AFC-NORTH,8,3,1,0,left guard,1,Regular
12,2015,11,1,1,4494,DEN,NE,1,AFC-WEST,AFC-EAST,10,1,10,0,center,-2,Prime
12,2015,11,1,1,4466,DEN,NE,1,AFC-WEST,AFC-EAST,8,2,12,1,short right,6,Prime
12,2015,11,1,1,4422,DEN,NE,1,AFC-WEST,AFC-EAST,15,3,6,1,deep left,0,Prime
12,2015,11,2,1,4407,NE,DEN,0,AFC-EAST,AFC-WEST,58,1,10,1,short left,4,Prime
12,2015,11,2,1,4372,NE,DEN,0,AFC-EAST,AFC-WEST,62,2,6,1,short right,9,Prime
12,2015,11,2,1,4334,NE,DEN,0,AFC-EAST,AFC-WEST,72,1,10,1,short left,11,Prime
12,2015,11,2,1,4292,NE,DEN,0,AFC-EAST,AFC-WEST,84,1,10,1,short left,23,Prime
12,2015,11,3,1,4284,DEN,NE,1,AFC-WEST,AFC-EAST,13,1,10,1,short right,0,Prime
12,2015,11,3,1,4243,DEN,NE,1,AFC-WEST,AFC-EAST,13,2,10,0,right guard,-1,Prime
12,2015,11,3,1,4201,DEN,NE,1,AFC-WEST,AFC-EAST,11,3,11,1,Sack,0,Prime
12,2015,11,4,1,4144,NE,DEN,0,AFC-EAST,AFC-WEST,44,1,10,1,short right,0,Prime
12,2015,11,4,1,4139,NE,DEN,0,AFC-EAST,AFC-WEST,44,2,10,1,short right,0,Prime
12,2015,11,4,1,4135,NE,DEN,0,AFC-EAST,AFC-WEST,44,3,10,1,short left,2,Prime
12,2015,11,5,1,4094,DEN,NE,1,AFC-WEST,AFC-EAST,4,1,10,0,left guard,9,Prime
12,2015,11,5,1,4060,DEN,NE,1,AFC-WEST,AFC-EAST,14,2,1,0,left guard,2,Prime
12,2015,11,5,1,4029,DEN,NE,1,AFC-WEST,AFC-EAST,16,1,10,1,deep left,22,Prime
12,2015,11,5,1,3991,DEN,NE,1,AFC-WEST,AFC-EAST,40,1,10,1,short right,7,Prime
12,2015,11,5,1,3955,DEN,NE,1,AFC-WEST,AFC-EAST,57,2,3,0,right guard,7,Prime
12,2015,11,5,1,3924,DEN,NE,1,AFC-WEST,AFC-EAST,64,1,10,0,left tackle,1,Prime
12,2015,11,5,1,3893,DEN,NE,1,AFC-WEST,AFC-EAST,65,2,9,1,short left,0,Prime
12,2015,11,5,1,3888,DEN,NE,1,AFC-WEST,AFC-EAST,65,3,9,1,short right,8,Prime
12,2015,11,5,1,3851,DEN,NE,1,AFC-WEST,AFC-EAST,74,4,1,0,center,3,Prime
12,2015,11,5,1,3821,DEN,NE,1,AFC-WEST,AFC-EAST,78,1,10,0,right guard,6,Prime
12,2015,11,5,1,3789,DEN,NE,1,AFC-WEST,AFC-EAST,84,2,4,0,right tackle,2,Prime
12,2015,11,5,1,3762,DEN,NE,1,AFC-WEST,AFC-EAST,86,3,2,1,Sack,-13,Prime
12,2015,11,6,1,3711,NE,DEN,0,AFC-EAST,AFC-WEST,13,1,10,1,Sack,-4,Prime
12,2015,11,6,1,3666,NE,DEN,0,AFC-EAST,AFC-WEST,8,2,14,1,short left,17,Prime
12,2015,11,6,1,3652,NE,DEN,0,AFC-EAST,AFC-WEST,27,1,10,0,center,2,Prime
12,2015,11,6,1,3623,NE,DEN,0,AFC-EAST,AFC-WEST,29,2,8,1,short middle,14,Prime
12,2015,11,6,2,3600,NE,DEN,0,AFC-EAST,AFC-WEST,44,1,10,1,short left,1,Prime
12,2015,11,6,2,3559,NE,DEN,0,AFC-EAST,AFC-WEST,54,2,9,1,short middle,0,Prime
12,2015,11,6,2,3553,NE,DEN,0,AFC-EAST,AFC-WEST,54,3,9,1,short middle,8,Prime
12,2015,11,7,2,3505,DEN,NE,1,AFC-WEST,AFC-EAST,2,1,10,1,short middle,6,Prime
12,2015,11,7,2,3477,DEN,NE,1,AFC-WEST,AFC-EAST,8,2,4,0,right guard,0,Prime
12,2015,11,8,2,3432,NE,DEN,0,AFC-EAST,AFC-WEST,98,1,5,0,right guard,1,Prime
12,2015,11,8,2,3389,NE,DEN,0,AFC-EAST,AFC-WEST,50,2,4,1,short right,0,Prime
12,2015,11,8,2,3345,NE,DEN,0,AFC-EAST,AFC-WEST,50,3,4,1,short right,9,Prime
12,2015,11,9,2,3340,DEN,NE,1,AFC-WEST,AFC-EAST,13,1,10,0,right guard,3,Prime
12,2015,11,9,2,3310,DEN,NE,1,AFC-WEST,AFC-EAST,16,2,7,1,deep right,0,Prime
12,2015,11,9,2,3304,DEN,NE,1,AFC-WEST,AFC-EAST,16,3,7,1,short middle,5,Prime
12,2015,11,10,2,3261,NE,DEN,0,AFC-EAST,AFC-WEST,17,1,10,1,short right,0,Prime
12,2015,11,10,2,3257,NE,DEN,0,AFC-EAST,AFC-WEST,17,2,10,1,short left,5,Prime
12,2015,11,10,2,3213,NE,DEN,0,AFC-EAST,AFC-WEST,22,3,5,1,short left,3,Prime
12,2015,11,11,2,3168,DEN,NE,1,AFC-WEST,AFC-EAST,16,1,10,0,center,-1,Prime
12,2015,11,11,2,3134,DEN,NE,1,AFC-WEST,AFC-EAST,15,2,11,1,short middle,12,Prime
12,2015,11,11,2,3096,DEN,NE,1,AFC-WEST,AFC-EAST,28,1,10,0,left guard,7,Prime
12,2015,11,11,2,3067,DEN,NE,1,AFC-WEST,AFC-EAST,36,2,3,0,right tackle,6,Prime
12,2015,11,11,2,3033,DEN,NE,1,AFC-WEST,AFC-EAST,42,1,10,0,left tackle,1,Prime
12,2015,11,11,2,2995,DEN,NE,1,AFC-WEST,AFC-EAST,43,2,9,1,short middle,13,Prime
12,2015,11,11,2,2958,DEN,NE,1,AFC-WEST,AFC-EAST,67,1,10,0,right tackle,3,Prime
12,2015,11,11,2,2920,DEN,NE,1,AFC-WEST,AFC-EAST,70,2,7,1,short left,8,Prime
12,2015,11,11,2,2876,DEN,NE,1,AFC-WEST,AFC-EAST,79,1,10,0,left tackle,9,Prime
12,2015,11,11,2,2835,DEN,NE,1,AFC-WEST,AFC-EAST,89,2,1,0,left tackle,19,Prime
12,2015,11,12,2,2827,NE,DEN,0,AFC-EAST,AFC-WEST,13,1,10,0,center,2,Prime
12,2015,11,12,2,2820,NE,DEN,0,AFC-EAST,AFC-WEST,15,2,8,0,center,9,Prime
12,2015,11,12,2,2798,NE,DEN,0,AFC-EAST,AFC-WEST,25,1,10,0,center,5,Prime
12,2015,11,12,2,2772,NE,DEN,0,AFC-EAST,AFC-WEST,30,2,5,0,right guard,2,Prime
12,2015,11,12,2,2735,NE,DEN,0,AFC-EAST,AFC-WEST,32,3,3,0,center,0,Prime
12,2015,11,12,2,2705,NE,DEN,0,AFC-EAST,AFC-WEST,32,4,3,1,deep right,0,Prime
12,2015,11,13,3,2700,NE,DEN,0,AFC-EAST,AFC-WEST,13,1,10,0,center,1,Prime
12,2015,11,13,3,2624,NE,DEN,0,AFC-EAST,AFC-WEST,22,1,10,1,short middle,22,Prime
12,2015,11,13,3,2580,NE,DEN,0,AFC-EAST,AFC-WEST,56,1,10,1,deep middle,0,Prime
12,2015,11,13,3,2571,NE,DEN,0,AFC-EAST,AFC-WEST,56,2,10,0,center,0,Prime
12,2015,11,13,3,2529,NE,DEN,0,AFC-EAST,AFC-WEST,56,3,10,1,deep middle,0,Prime
12,2015,11,14,3,2512,DEN,NE,1,AFC-WEST,AFC-EAST,3,1,10,1,short middle,0,Prime
12,2015,11,14,3,2508,DEN,NE,1,AFC-WEST,AFC-EAST,3,2,10,0,left guard,15,Prime
12,2015,11,14,3,2473,DEN,NE,1,AFC-WEST,AFC-EAST,19,1,10,0,left guard,2,Prime
12,2015,11,14,3,2434,DEN,NE,1,AFC-WEST,AFC-EAST,21,2,8,1,short left,0,Prime
12,2015,11,14,3,2407,DEN,NE,1,AFC-WEST,AFC-EAST,59,1,10,0,center,3,Prime
12,2015,11,14,3,2373,DEN,NE,1,AFC-WEST,AFC-EAST,62,2,7,1,Sack,-3,Prime
12,2015,11,14,3,2332,DEN,NE,1,AFC-WEST,AFC-EAST,59,3,10,1,short middle,16,Prime
12,2015,11,14,3,2268,DEN,NE,1,AFC-WEST,AFC-EAST,65,1,20,1,short middle,10,Prime
12,2015,11,14,3,2232,DEN,NE,1,AFC-WEST,AFC-EAST,76,2,10,1,short left,0,Prime
12,2015,11,14,3,2226,DEN,NE,1,AFC-WEST,AFC-EAST,76,3,10,1,short middle,0,Prime
12,2015,11,15,3,2217,NE,DEN,0,AFC-EAST,AFC-WEST,32,1,10,0,center,9,Prime
12,2015,11,15,3,2186,NE,DEN,0,AFC-EAST,AFC-WEST,42,2,1,0,center,-1,Prime
12,2015,11,15,3,2144,NE,DEN,0,AFC-EAST,AFC-WEST,41,3,2,0,right guard,1,Prime
12,2015,11,16,3,2110,DEN,NE,1,AFC-WEST,AFC-EAST,12,1,11,0,center,0,Prime
12,2015,11,16,3,2076,DEN,NE,1,AFC-WEST,AFC-EAST,12,2,11,1,short middle,4,Prime
12,2015,11,16,3,2036,DEN,NE,1,AFC-WEST,AFC-EAST,47,3,7,1,short left,0,Prime
12,2015,11,17,3,2020,NE,DEN,0,AFC-EAST,AFC-WEST,29,1,10,0,right guard,3,Prime
12,2015,11,17,3,1990,NE,DEN,0,AFC-EAST,AFC-WEST,32,2,7,1,short left,8,Prime
12,2015,11,17,3,1953,NE,DEN,0,AFC-EAST,AFC-WEST,41,1,10,0,center,2,Prime
12,2015,11,17,3,1912,NE,DEN,0,AFC-EAST,AFC-WEST,43,2,8,1,short left,0,Prime
12,2015,11,17,3,1907,NE,DEN,0,AFC-EAST,AFC-WEST,43,3,8,1,deep right,0,Prime
12,2015,11,18,3,1893,DEN,NE,1,AFC-WEST,AFC-EAST,10,1,10,1,short right,4,Prime
12,2015,11,18,3,1823,DEN,NE,1,AFC-WEST,AFC-EAST,13,3,8,1,short middle,0,Prime
12,2015,11,19,3,1807,NE,DEN,0,AFC-EAST,AFC-WEST,29,1,10,1,deep right,0,Prime
12,2015,11,19,3,1802,NE,DEN,0,AFC-EAST,AFC-WEST,29,2,10,0,center,2,Prime
12,2015,11,19,4,1800,NE,DEN,0,AFC-EAST,AFC-WEST,31,3,8,1,deep right,63,Prime
12,2015,11,20,4,1785,DEN,NE,1,AFC-WEST,AFC-EAST,13,1,10,1,deep right,0,Prime
12,2015,11,20,4,1776,DEN,NE,1,AFC-WEST,AFC-EAST,13,2,10,1,short middle,0,Prime
12,2015,11,20,4,1771,DEN,NE,1,AFC-WEST,AFC-EAST,13,3,10,1,short left,0,Prime
12,2015,11,21,4,1755,DEN,NE,1,AFC-WEST,AFC-EAST,70,1,10,1,short middle,0,Prime
12,2015,11,21,4,1755,DEN,NE,1,AFC-WEST,AFC-EAST,70,2,10,0,center,4,Prime
12,2015,11,21,4,1709,DEN,NE,1,AFC-WEST,AFC-EAST,74,3,6,1,short middle,17,Prime
12,2015,11,21,4,1664,DEN,NE,1,AFC-WEST,AFC-EAST,93,1,10,0,left tackle,15,Prime
12,2015,11,22,4,1647,NE,DEN,0,AFC-EAST,AFC-WEST,2,1,20,1,short right,9,Prime
12,2015,11,22,4,1605,NE,DEN,0,AFC-EAST,AFC-WEST,11,2,11,1,deep right,0,Prime
12,2015,11,22,4,1572,NE,DEN,0,AFC-EAST,AFC-WEST,2,3,20,1,short left,0,Prime
12,2015,11,23,4,1558,DEN,NE,1,AFC-WEST,AFC-EAST,40,1,10,0,center,9,Prime
12,2015,11,23,4,1528,DEN,NE,1,AFC-WEST,AFC-EAST,59,2,1,0,center,1,Prime
12,2015,11,23,4,1488,DEN,NE,1,AFC-WEST,AFC-EAST,60,1,10,1,short right,11,Prime
12,2015,11,23,4,1445,DEN,NE,1,AFC-WEST,AFC-EAST,72,1,10,0,right guard,4,Prime
12,2015,11,23,4,1405,DEN,NE,1,AFC-WEST,AFC-EAST,76,2,6,1,short middle,20,Prime
12,2015,11,23,4,1361,DEN,NE,1,AFC-WEST,AFC-EAST,98,1,10,0,center,3,Prime
12,2015,11,23,4,1321,DEN,NE,1,AFC-WEST,AFC-EAST,52,2,7,1,short right,4,Prime
12,2015,11,23,4,1276,DEN,NE,1,AFC-WEST,AFC-EAST,77,3,3,1,short right,0,Prime
12,2015,11,24,4,1268,NE,DEN,0,AFC-EAST,AFC-WEST,13,1,10,1,short middle,0,Prime
12,2015,11,24,4,1264,NE,DEN,0,AFC-EAST,AFC-WEST,13,2,10,1,short right,5,Prime
12,2015,11,24,4,1196,NE,DEN,0,AFC-EAST,AFC-WEST,7,3,15,1,deep middle,0,Prime
12,2015,11,25,4,1176,DEN,NE,1,AFC-WEST,AFC-EAST,31,1,10,1,short right,0,Prime
12,2015,11,25,4,1172,DEN,NE,1,AFC-WEST,AFC-EAST,31,2,10,1,short middle,0,Prime
12,2015,11,25,4,1167,DEN,NE,1,AFC-WEST,AFC-EAST,31,3,10,1,short middle,0,Prime
12,2015,11,26,4,1152,NE,DEN,0,AFC-EAST,AFC-WEST,18,1,10,0,center,1,Prime
12,2015,11,26,4,1113,NE,DEN,0,AFC-EAST,AFC-WEST,19,2,9,1,short right,14,Prime
12,2015,11,26,4,1073,NE,DEN,0,AFC-EAST,AFC-WEST,35,1,10,1,short right,0,Prime
12,2015,11,26,4,1069,NE,DEN,0,AFC-EAST,AFC-WEST,35,2,10,1,short middle,0,Prime
12,2015,11,26,4,1065,NE,DEN,0,AFC-EAST,AFC-WEST,35,3,10,1,short left,7,Prime
12,2015,11,27,4,1051,DEN,NE,1,AFC-WEST,AFC-EAST,9,1,10,1,deep right,36,Prime
12,2015,11,27,4,1020,DEN,NE,1,AFC-WEST,AFC-EAST,58,1,10,1,short left,0,Prime
12,2015,11,27,4,1016,DEN,NE,1,AFC-WEST,AFC-EAST,58,2,10,1,deep left,39,Prime
12,2015,11,27,4,990,DEN,NE,1,AFC-WEST,AFC-EAST,51,1,8,0,left tackle,1,Prime
12,2015,11,27,4,975,DEN,NE,1,AFC-WEST,AFC-EAST,66,1,4,1,short left,4,Prime
12,2015,11,28,4,969,NE,DEN,0,AFC-EAST,AFC-WEST,13,1,10,1,deep middle,22,Prime
12,2015,11,28,4,946,NE,DEN,0,AFC-EAST,AFC-WEST,37,1,10,1,short right,0,Prime
12,2015,11,28,4,940,NE,DEN,0,AFC-EAST,AFC-WEST,37,2,10,1,short right,10,Prime
12,2015,11,28,4,910,NE,DEN,0,AFC-EAST,AFC-WEST,62,1,10,1,short left,14,Prime
12,2015,11,29,OT,900,NE,DEN,0,AFC-EAST,AFC-WEST,13,1,10,1,short middle,0,Prime
12,2015,11,29,OT,897,NE,DEN,0,AFC-EAST,AFC-WEST,13,2,10,1,Sack,-7,Prime
12,2015,11,29,OT,852,NE,DEN,0,AFC-EAST,AFC-WEST,5,3,17,1,short middle,0,Prime
12,2015,11,30,OT,831,DEN,NE,1,AFC-WEST,AFC-EAST,38,1,10,0,left tackle,2,Prime
12,2015,11,30,OT,799,DEN,NE,1,AFC-WEST,AFC-EAST,40,2,8,1,short middle,7,Prime
12,2015,11,30,OT,762,DEN,NE,1,AFC-WEST,AFC-EAST,57,3,1,0,left tackle,48,Prime
12,2015,11,1,1,4493,BAL,CLE,0,AFC-NORTH,AFC-NORTH,18,1,10,1,short right,7,Prime
12,2015,11,1,1,4461,BAL,CLE,0,AFC-NORTH,AFC-NORTH,26,2,3,0,right guard,5,Prime
12,2015,11,1,1,4421,BAL,CLE,0,AFC-NORTH,AFC-NORTH,31,1,10,1,short right,8,Prime
12,2015,11,1,1,4399,BAL,CLE,0,AFC-NORTH,AFC-NORTH,40,2,2,0,left tackle,0,Prime
12,2015,11,1,1,4361,BAL,CLE,0,AFC-NORTH,AFC-NORTH,40,3,2,1,short right,0,Prime
12,2015,11,2,1,4349,CLE,BAL,1,AFC-NORTH,AFC-NORTH,3,1,10,1,short right,0,Prime
12,2015,11,2,1,4345,CLE,BAL,1,AFC-NORTH,AFC-NORTH,3,2,10,0,right guard,4,Prime
12,2015,11,2,1,4300,CLE,BAL,1,AFC-NORTH,AFC-NORTH,7,3,6,0,Scrambles,8,Prime
12,2015,11,2,1,4263,CLE,BAL,1,AFC-NORTH,AFC-NORTH,16,1,10,0,right guard,3,Prime
12,2015,11,2,1,4227,CLE,BAL,1,AFC-NORTH,AFC-NORTH,19,2,7,1,short right,0,Prime
12,2015,11,2,1,4221,CLE,BAL,1,AFC-NORTH,AFC-NORTH,19,3,7,1,deep left,0,Prime
12,2015,11,3,1,4194,CLE,BAL,1,AFC-NORTH,AFC-NORTH,13,1,10,1,short right,2,Prime
12,2015,11,3,1,4152,CLE,BAL,1,AFC-NORTH,AFC-NORTH,15,2,8,1,short left,12,Prime
12,2015,11,3,1,4115,CLE,BAL,1,AFC-NORTH,AFC-NORTH,28,1,10,0,left guard,4,Prime
12,2015,11,3,1,4074,CLE,BAL,1,AFC-NORTH,AFC-NORTH,32,2,6,1,short right,0,Prime
12,2015,11,3,1,4069,CLE,BAL,1,AFC-NORTH,AFC-NORTH,32,3,6,1,deep right,0,Prime
12,2015,11,4,1,4053,BAL,CLE,0,AFC-NORTH,AFC-NORTH,24,1,10,0,right tackle,21,Prime
12,2015,11,4,1,4022,BAL,CLE,0,AFC-NORTH,AFC-NORTH,56,1,10,0,left guard,5,Prime
12,2015,11,4,1,3988,BAL,CLE,0,AFC-NORTH,AFC-NORTH,61,2,5,1,short right,9,Prime
12,2015,11,4,1,3952,BAL,CLE,0,AFC-NORTH,AFC-NORTH,71,1,10,1,short left,3,Prime
12,2015,11,4,1,3914,BAL,CLE,0,AFC-NORTH,AFC-NORTH,74,2,7,0,right tackle,1,Prime
12,2015,11,4,1,3871,BAL,CLE,0,AFC-NORTH,AFC-NORTH,75,3,6,1,deep middle,0,Prime
12,2015,11,5,1,3862,CLE,BAL,1,AFC-NORTH,AFC-NORTH,13,1,10,1,short left,11,Prime
12,2015,11,5,1,3841,CLE,BAL,1,AFC-NORTH,AFC-NORTH,25,1,10,0,left tackle,1,Prime
12,2015,11,5,1,3801,CLE,BAL,1,AFC-NORTH,AFC-NORTH,26,2,9,1,short left,10,Prime
12,2015,11,5,1,3759,CLE,BAL,1,AFC-NORTH,AFC-NORTH,37,1,10,0,left guard,2,Prime
